PlayerID,tr_gid,te_gid,hist_mpm,hist_mpm_te
130,869,997,23.95800729752682,24.149375678414025
130,873,997,25.439237369681518,24.149375678414025
130,889,997,24.30725741777044,24.149375678414025
130,893,997,23.672264114400882,24.149375678414025
130,934,997,24.916746807076347,24.149375678414025
130,973,997,24.096812058735132,24.149375678414025
146,811,788,33.542116617747496,33.299481847309615
146,838,788,33.355653096120406,33.299481847309615
146,869,788,31.76622488381978,33.299481847309615
146,873,788,33.65389415558721,33.299481847309615
146,889,788,32.0924425160882,33.299481847309615
146,934,788,34.2067730453015,33.299481847309615
146,946,788,32.8407539118259,33.299481847309615
146,973,788,34.078545253742945,33.299481847309615
146,997,788,34.15893314555308,33.299481847309615
146,788,811,33.542116617747496,32.78778566858819
146,838,811,32.779994895058806,32.78778566858819
146,869,811,31.190566682758185,32.78778566858819
146,873,811,33.07823595452561,32.78778566858819
146,889,811,31.516784315026605,32.78778566858819
146,934,811,33.63111484423991,32.78778566858819
146,946,811,32.2650957107643,32.78778566858819
146,973,811,33.502887052681345,32.78778566858819
146,997,811,33.58327494449148,32.78778566858819
146,788,838,33.355653096120406,32.62204031603079
146,811,838,32.779994895058806,32.62204031603079
146,869,838,31.004103161131102,32.62204031603079
146,873,838,32.891772432898534,32.62204031603079
146,889,838,31.330320793399522,32.62204031603079
146,934,838,33.44465132261283,32.62204031603079
146,946,838,32.078632189137224,32.62204031603079
146,973,838,33.31642353105427,32.62204031603079
146,997,838,33.3968114228644,32.62204031603079
146,788,869,31.76622488381978,31.20921523843023
146,811,869,31.190566682758185,31.20921523843023
146,838,869,31.004103161131102,31.20921523843023
146,873,869,31.302344220597906,31.20921523843023
146,889,869,29.740892581098894,31.20921523843023
146,934,869,31.8552231103122,31.20921523843023
146,946,869,30.489203976836592,31.20921523843023
146,973,869,31.726995318753637,31.20921523843023
146,997,869,31.80738321056377,31.20921523843023
146,788,873,33.65389415558721,32.887143480001285
146,811,873,33.07823595452561,32.887143480001285
146,838,873,32.891772432898534,32.887143480001285
146,869,873,31.302344220597906,32.887143480001285
146,889,873,31.62856185286633,32.887143480001285
146,934,873,33.74289238207963,32.887143480001285
146,946,873,32.37687324860403,32.887143480001285
146,973,873,33.61466459052107,32.887143480001285
146,997,873,33.69505248233121,32.887143480001285
146,788,889,32.0924425160882,31.499186467113272
146,811,889,31.516784315026605,31.499186467113272
146,838,889,31.330320793399522,31.499186467113272
146,869,889,29.740892581098894,31.499186467113272
146,873,889,31.62856185286633,31.499186467113272
146,934,889,32.18144074258062,31.499186467113272
146,946,889,30.81542160910502,31.499186467113272
146,973,889,32.05321295102206,31.499186467113272
146,997,889,32.133600842832195,31.499186467113272
146,788,934,34.2067730453015,33.37859138196954
146,811,934,33.63111484423991,33.37859138196954
146,838,934,33.44465132261283,33.37859138196954
146,869,934,31.8552231103122,33.37859138196954
146,873,934,33.74289238207963,33.37859138196954
146,889,934,32.18144074258062,33.37859138196954
146,946,934,32.92975213831832,33.37859138196954
146,973,934,34.167543480235366,33.37859138196954
146,997,934,34.2479313720455,33.37859138196954
146,788,946,32.8407539118259,32.16435215221345
146,811,946,32.2650957107643,32.16435215221345
146,838,946,32.078632189137224,32.16435215221345
146,869,946,30.489203976836592,32.16435215221345
146,873,946,32.37687324860403,32.16435215221345
146,889,946,30.81542160910502,32.16435215221345
146,934,946,32.92975213831832,32.16435215221345
146,973,946,32.80152434675976,32.16435215221345
146,997,946,32.881912238569896,32.16435215221345
146,788,973,34.078545253742945,33.26461112280638
146,811,973,33.502887052681345,33.26461112280638
146,838,973,33.31642353105427,33.26461112280638
146,869,973,31.726995318753637,33.26461112280638
146,873,973,33.61466459052107,33.26461112280638
146,889,973,32.05321295102206,33.26461112280638
146,934,973,34.167543480235366,33.26461112280638
146,946,973,32.80152434675976,33.26461112280638
146,997,973,34.11970358048694,33.26461112280638
146,788,997,34.15893314555308,33.33606702663761
146,811,997,33.58327494449148,33.33606702663761
146,838,997,33.3968114228644,33.33606702663761
146,869,997,31.80738321056377,33.33606702663761
146,873,997,33.69505248233121,33.33606702663761
146,889,997,32.133600842832195,33.33606702663761
146,934,997,34.2479313720455,33.33606702663761
146,946,997,32.881912238569896,33.33606702663761
146,973,997,34.11970358048694,33.33606702663761
152,811,788,30.36332400292116,30.034589453741866
152,838,788,30.435151592897373,30.034589453741866
152,869,788,29.596115593341064,30.034589453741866
152,873,788,30.165462334784813,30.034589453741866
152,889,788,28.77237768050829,30.034589453741866
152,893,788,30.581404613930047,30.034589453741866
152,934,788,30.81255252519101,30.034589453741866
152,946,788,30.182213017171446,30.034589453741866
152,973,788,30.214978787452466,30.034589453741866
152,997,788,29.222314389220962,30.034589453741866
152,788,811,30.36332400292116,29.771761477106033
152,838,811,30.143120507746445,29.771761477106033
152,869,811,29.304084508190144,29.771761477106033
152,873,811,29.873431249633896,29.771761477106033
152,889,811,28.48034659535737,29.771761477106033
152,893,811,30.289373528779127,29.771761477106033
152,934,811,30.52052144004008,29.771761477106033
152,946,811,29.890181932020525,29.771761477106033
152,973,811,29.92294770230155,29.771761477106033
152,997,811,28.930283304070038,29.771761477106033
152,788,838,30.435151592897373,29.836406308084623
152,811,838,30.143120507746445,29.836406308084623
