GameID,PlayerID,game_rank,series_mean,series_std,series_last,series_slope,last10_slope,Q4_HSR_per_min,Q4_label_binary,hist_mean_q4_mpm
946,283,8,3.58,2.188961397558212,6.32,0.010358703481392591,0.43781818181818105,3.84329563812601,Improve,6.091598956776181
946,331,8,28.1244,8.645373507258087,28.46,-0.1242895558223289,-0.42190303030303106,27.36348949919224,Decline,30.877638666817866
973,130,9,29.3968,8.80882919012671,46.46,-0.022742635515744573,2.5088764568764534,24.51732101616628,Decline,24.573616442747486
973,146,9,35.5274,11.35288876549192,33.56,-0.1994197221745841,1.5547878787878746,27.066974595842957,Decline,33.26461112280638
973,152,9,25.5161,7.833864007627397,23.26,0.06939135654261701,-0.7477575757575742,28.411085450346427,Improve,29.63825078318421
973,174,9,31.623599999999996,11.991521294036275,21.8,-0.3342653984670788,0.29298834498834425,24.526558891454968,Decline,26.128440527845044
973,188,9,16.904,7.872890859478542,7.340000000000001,-0.24733614588692607,-2.0354862914862903,28.771362586605083,Improve,17.484240687679083
973,201,9,24.539600000000004,11.724482753622867,44.74,0.34814405762304934,3.551272727272722,30.01385681293303,Improve,21.063014196842733
973,244,9,30.239999999999995,19.06315352564742,25.04,-0.31885497055965245,-0.7644848484848548,33.50115473441109,Improve,25.565401502881155
973,283,9,4.6096,4.703080250218999,0.0,-0.10752653061224487,-0.29236363636363694,2.8960739030023093,Decline,6.328404390557106
973,331,9,37.257200000000005,9.293471457898578,42.4,-0.028817972903446402,2.234095238095235,32.29099307159353,Decline,29.892137952337606
997,130,10,23.012400000000003,12.412474424993233,26.160000000000004,0.017276670668267415,-2.933575757575758,27.911247130833967,Improve,24.149375678414025
997,146,10,35.21617142857143,13.36733873985513,19.259999999999998,-0.43613868404504674,-2.372666666666667,26.423871461361898,Decline,33.33606702663761
997,152,10,37.72240000000001,14.70722799483826,30.919999999999995,-0.21579273995312398,-3.46169696969697,37.34506503442999,Decline,28.744852824775855
997,174,10,35.152,13.113463168481129,12.440000000000001,-0.19983369347739108,-6.080545454545453,29.568477429227237,Decline,25.12005682029059
997,201,10,25.746000000000002,13.154124524269944,17.96,0.1665210084033612,-3.983393939393937,26.019892884468245,Decline,21.46241058968921
997,203,10,36.02930909090909,20.487595041200695,34.8,0.4145482047364401,-6.733980716253448,24.844682478959445,Decline,31.8311761224613
997,236,10,27.442400000000003,8.17767413388428,48.89999999999999,0.18057142857142858,0.49660606060605805,34.728385615914306,Improve,28.44490615292957
997,244,10,36.1284,13.57839855947674,19.24,-0.10702617046818737,-3.5781818181818155,32.22647283856159,Decline,25.777848485522735
997,283,10,5.640399999999999,3.361636482429354,7.779999999999999,0.022045618247298924,0.4693333333333321,6.1423106350420795,Improve,5.5168452075471635
997,323,10,26.457199999999997,13.549542876422068,48.36,0.44857334933973575,-2.383272727272731,21.08033664881407,Decline,21.185567010309278
997,331,10,34.8956,12.07293747594011,21.32,-0.06614165666266505,-4.2856277056277055,35.834736036725324,Decline,29.183389359311246
